id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
12316,80000,2,1,2,59,4,-1,0,6,4,2,37311,30359,36229,40612,37901,28580,18843,8123,15895,8997,37901,17801,0
12317,100000,1,3,1,26,4,-1,-1,-1,2,2,66404,29852,55689,30081,56935,40676,33444,11233,26405,17063,26819,40676,1
12318,30000,2,1,1,40,1,2,-1,-1,-1,-1,8712,19785,5641,3049,8217,21271,2002,5234,1094,3049,3654,5902,0
12320,30000,2,1,2,72,0,0,-1,0,0,-1,8987,19734,17674,9608,24094,21983,3746,7227,7224,2891,10077,3295,0
12323,80000,2,1,1,59,-1,-1,4,0,-2,0,36049,36480,11973,25259,70433,44508,23081,20426,6855,14774,70433,16877,0
12324,50000,2,1,2,25,-1,-1,2,2,-1,2,14634,13339,16121,16153,40013,15714,14634,3212,5136,4831,16688,3622,0
12325,20000,2,3,1,54,-2,0,-1,-1,-1,-1,14741,14610,15077,16935,13716,15095,2946,14610,2835,8405,4740,4666,0
12328,80000,2,2,2,39,3,4,0,1,-1,0,64889,28699,36097,48322,34564,53158,25843,8131,12210,12297,10349,18011,1
12329,200000,2,2,2,51,-1,-1,5,-1,-1,-1,121947,41423,65251,28188,102168,91935,39044,4982,9198,13428,31075,26982,0
12331,80000,2,2,1,31,3,-1,1,-1,1,-2,49262,26929,18065,18461,26667,51468,49262,8936,9830,2569,9205,10503,0
12333,80000,2,2,1,61,0,0,-2,4,-1,0,44846,42060,45651,47416,25487,50127,14116,12756,7518,22107,10654,26565,0
12334,20000,2,2,1,74,-1,4,-1,0,3,0,9318,6046,11367,6318,11542,19732,3784,1428,6385,2527,7427,11737,0
12335,20000,2,2,2,67,-1,4,5,0,2,0,6651,12643,12765,6157,13165,8558,2131,3727,3016,1732,7134,2329,0
12336,30000,2,3,1,41,-2,1,0,-1,0,3,10456,16276,14032,7136,13478,16423,1954,10180,14032,2769,6060,4285,0
12338,30000,1,1,2,30,0,-1,3,1,0,-1,11786,16583,18455,5630,15691,6553,4743,7487,7225,5630,7484,1891,0
12339,300000,2,2,1,23,0,-1,-1,8,5,1,129669,101374,138316,215691,162386,129406,129669,42962,32602,215691,64448,27239,0
12340,30000,2,3,2,62,-1,3,-2,8,3,-1,9589,21842,14821,18409,8744,5505,9589,8155,14821,7269,2808,1439,0
12342,30000,1,1,2,41,2,0,0,-1,5,0,10636,18046,27151,20374,16091,10566,10636,3998,1802,8985,6886,3969,1
12343,300000,1,1,1,29,-1,-1,-1,6,6,-1,154360,162544,90690,162603,108232,160289,154360,35518,15323,49526,51162,71145,0
12344,150000,1,3,2,46,-1,-1,-1,-2,8,0,108440,44833,27361,85026,40002,86350,45472,4127,13790,32975,10667,42881,0
12345,10000,2,6,1,69,5,2,8,-1,0,-1,2708,4457,2915,3691,7145,1736,826,1826,1347,1593,2716,772,1
12346,200000,1,2,1,58,-1,5,1,-1,8,3,32402,172968,166325,126050,98684,64595,20642,79434,65511,45575,46175,64595,0
12347,150000,2,5,1,23,6,-1,-1,-1,-1,1,110737,62896,58426,120749,81203,57406,13070,20087,15419,32398,31706,16051,0
12348,200000,2,1,3,72,-1,2,8,3,2,2,41131,94541,171893,62947,33672,66693,18174,28813,171893,19230,33672,29435,1
12349,300000,1,2,2,31,4,2,2,0,8,1,51006,124036,233780,216354,126315,106425,20325,50680,92348,78598,43208,27822,0
12350,10000,2,2,1,21,0,4,-1,-1,4,-1,4034,4921,2001,4684,5071,7148,1750,2190,303,1587,1623,3481,0
12352,30000,2,2,1,21,-1,-1,-1,-1,-1,0,18877,13201,14007,14484,13059,13753,4860,4860,8168,7022,13059,5138,0
12353,10000,2,2,1,52,0,-1,2,0,1,1,8201,2983,7597,4061,6444,3606,1254,878,2524,1734,2164,1058,0
12354,200000,1,3,1,68,1,0,-1,6,-1,1,153421,113625,149707,66357,87645,95655,24650,51556,67920,15180,15206,95655,1
12355,50000,2,5,1,28,-1,-1,2,-1,0,0,35520,9441,19470,21592,37221,35043,15797,4424,1873,4305,18173,4675,0
12356,300000,2,3,1,42,0,-1,-1,-1,1,-1,165038,258886,91462,80508,130577,158273,95411,258886,91462,7413,53442,73505,0
12357,100000,1,3,1,35,0,2,-2,1,-1,5,31548,49142,22579,36739,55741,56080,8362,6796,5387,12016,21768,56080,0
12358,200000,2,2,2,71,0,-2,-1,3,3,-1,69999,72499,161365,75988,82802,57497,24387,29118,78289,22317,29288,21843,0
12359,10000,2,2,1,73,-1,5,0,5,-1,-1,7460,7474,8928,3676,8564,689,4009,4233,1034,1443,4609,344,0
12360,200000,2,2,1,70,-1,8,-1,2,1,2,77295,107170,48937,44311,89090,94216,77295,54459,48937,16469,8842,49591,1
12361,50000,1,1,2,38,1,8,-1,3,-1,3,31761,17247,17701,17000,10952,33016,11983,3281,7028,3852,10952,18329,0
12362,50000,2,1,3,30,0,-1,-1,-2,-1,4,29928,30327,18072,26796,9818,13934,14787,11835,6472,12056,4808,3707,0
12363,30000,2,2,1,52,0,-1,0,0,4,3,5823,13597,11634,8925,17656,14724,895,5515,3116,2152,3488,5581,0
12364,10000,1,1,2,58,1,-1,0,-1,-1,0,2967,2615,6605,4712,7755,2653,1358,1536,3352,1260,1932,1257,0
12365,30000,2,1,1,40,-1,-2,3,-1,-1,-1,11440,5480,22207,21018,11419,12887,2533,2428,6250,6276,7545,1340,0
12366,300000,2,2,2,29,-1,-1,-1,0,8,0,170914,89229,122031,107430,125857,173439,170914,33823,122031,16974,57792,107315,0
12367,10000,2,3,1,62,3,1,-2,2,-1,-1,914,3504,1324,3943,3426,1509,439,1622,673,1791,1514,809,1
12368,10000,2,1,2,38,2,0,2,-1,4,-1,4569,5024,7718,9538,6893,5661,1221,1090,3369,2173,2592,1071,1
12369,50000,2,1,2,29,-1,0,-1,1,0,-1,29392,25971,35707,38426,31646,31536,11156,8805,17401,20016,12343,6862,0
12370,200000,1,2,1,68,6,0,-1,1,-1,0,131258,107866,90625,82326,164031,84521,80522,41548,32559,82326,34237,36939,0
12371,10000,2,2,1,59,-1,-1,-1,0,-1,-1,6274,5855,973,4379,2039,3910,2084,2685,973,1297,1025,3910,0
12372,10000,2,2,2,52,4,-1,2,-1,6,4,2981,6155,3522,7061,3352,2302,958,6155,482,1594,819,674,0
12373,300000,1,4,1,24,0,-1,3,-1,-1,0,103878,120467,178100,157213,109966,113498,20936,77549,59354,90786,53543,59086,0
12375,100000,2,1,2,71,3,0,-1,-1,3,6,44068,44708,45414,36083,31858,49661,9842,4097,17798,13575,31858,49661,0
12376,150000,2,1,1,71,-1,5,8,0,-1,-1,98462,61633,98518,47683,81992,77132,38695,30742,35433,21821,12276,35170,0
12377,10000,2,1,3,36,0,2,3,-1,1,-1,8372,3012,7987,4943,7729,2828,3224,1002,7987,4943,3746,997,0
12378,200000,2,1,1,69,-1,1,8,0,1,1,95905,99472,111715,128082,43405,127698,45710,24970,61662,15593,43405,53559,1
12379,50000,1,1,2,57,-1,0,-1,-1,0,4,35002,27737,30954,13932,24028,25963,16095,27737,7771,9230,12611,6366,0
12380,10000,1,2,1,68,0,-1,1,-1,-2,-1,3836,3509,4486,4097,2297,4416,2093,1206,4486,1806,1163,607,0
12381,30000,2,2,1,50,6,0,3,-2,1,-1,8449,19482,15332,5347,10294,10632,3940,4184,5551,2980,4644,2473,0
12382,50000,1,4,2,66,0,-1,2,-1,-1,1,10878,25444,6116,18512,37770,22742,2205,3036,2103,5580,9873,8773,0
12383,30000,2,2,2,58,6,-1,1,0,-1,-2,8542,10219,13545,11728,10620,12042,2938,4140,1958,5538,1244,5008,0
12384,200000,2,2,2,37,8,-1,4,-1,-1,1,45380,53670,191518,68700,82511,120594,14835,10483,33381,68700,43186,49443,0
12385,80000,2,4,1,73,0,3,3,8,-1,-2,56500,51623,31475,75171,20757,30912,17254,51623,20189,75171,5820,13878,0
12387,50000,1,3,3,46,-1,-1,1,0,1,-1,31115,19838,25571,30824,27068,26748,18173,6509,25571,7907,8138,15146,0
12390,100000,1,1,2,35,5,4,-1,-1,-1,-1,76698,55189,52572,31918,30325,23935,37985,23135,12991,5884,12901,10593,1
12391,20000,1,2,1,31,0,-1,-1,1,0,4,8414,7880,9690,14375,12600,10327,4923,2625,3527,4397,7713,1330,0
12392,200000,1,1,1,31,0,-1,-1,-1,1,0,86994,98972,45022,47865,105883,35569,22879,29826,16694,7655,65597,35569,0
12393,80000,2,1,2,32,-1,-2,-1,-1,1,0,30853,14332,24335,22322,35284,46671,11316,5604,4234,22322,20676,15837,0
12395,30000,1,1,2,51,8,-1,-1,-1,-1,-1,25344,17943,20831,8263,13235,12145,25344,5997,10309,3995,13235,5530,0
12396,150000,1,1,2,33,-1,-2,0,-2,-2,8,29963,82283,103940,51699,49703,64202,14246,25740,50331,26389,20386,7538,0
12397,80000,2,3,1,37,0,5,1,4,-1,-1,29078,32324,46864,49381,37895,51503,11980,17833,26996,21388,15162,51503,0
12398,30000,1,1,1,45,-1,0,8,0,5,-1,7373,20677,15018,11720,14007,12489,1676,5612,8812,5990,9853,3004,0
12399,20000,2,2,2,46,-1,-1,-1,5,5,-1,8344,7260,6665,9042,8244,17864,5178,2421,439,3664,2456,5050,0
12400,30000,2,1,2,39,-1,2,-1,0,8,0,14574,10953,13538,10265,15095,13578,3188,5068,5088,3516,5635,13578,0
12401,50000,2,4,2,36,5,1,3,-1,5,8,32500,37035,16515,18450,23181,15946,15184,9473,6732,4376,23181,7155,1
12402,100000,2,2,2,38,-1,0,-1,8,-2,1,74952,21045,28643,85962,28246,50871,47772,5916,5921,33365,13651,27289,0
12405,80000,1,2,2,27,0,-2,-1,1,0,5,72863,23148,52632,23106,44790,36766,72863,4226,21911,6232,22764,17934,0
12406,20000,2,2,1,59,3,-1,0,1,-1,0,8303,7499,8640,14863,9206,13161,3458,3608,8640,4079,3179,2926,0
12407,50000,1,2,2,46,3,1,-1,-2,1,8,39975,37788,43045,19766,39563,25821,13733,23122,9495,4720,10725,9422,1
12410,20000,1,2,2,73,6,-1,-1,1,-1,1,18101,6976,6331,13896,7736,16202,1234,1804,6331,13896,1148,2180,1
12411,50000,2,2,1,28,1,6,0,3,-1,0,13826,9269,41087,15556,17355,19776,3121,1689,16842,2310,1625,3999,1
12412,30000,2,1,1,56,0,0,0,2,3,-1,9521,9721,5297,5490,17993,12419,1602,9721,2604,5490,12769,6852,0
12414,80000,2,2,2,28,-1,-1,1,4,2,-1,23111,31942,44758,49772,40006,21244,8849,11543,10592,49772,5488,21244,0
12415,10000,1,1,2,74,3,1,-1,-1,8,-1,5529,2889,8482,6103,2280,5101,3072,1135,1953,543,341,2041,1
12416,50000,2,2,2,39,0,-1,1,-1,-1,-1,26364,37229,12565,38594,29217,31401,6857,13509,3495,18145,8922,13753,0
12417,10000,2,1,2,34,1,2,1,0,-1,8,6874,5956,4772,7378,3858,3956,2999,5956,4772,2969,1177,3956,1
12418,150000,2,1,1,37,-1,-2,0,6,2,-1,41808,82227,120523,94630,101496,82517,16142,82227,31172,94630,43572,32419,0
12419,100000,2,3,3,21,-1,0,-1,1,-1,0,24859,42646,38930,45804,30159,32715,14290,42646,11962,10837,30159,8981,0
12420,200000,2,2,1,42,0,-2,-1,0,-1,8,46868,47374,128930,113947,62148,115017,46868,7976,42330,30872,26408,42160,0
12421,150000,1,1,2,46,5,3,0,-1,-1,0,47874,79475,98537,153907,54762,91195,11566,20039,28274,33541,10274,22312,0
12423,30000,2,2,2,72,0,0,-1,0,8,0,10625,12632,8402,10891,4990,22844,1608,4791,689,10891,4990,1769,0
12424,300000,1,1,1,47,0,-1,-1,-1,-1,-1,55030,126043,121015,124209,74718,89555,36019,75964,62377,38192,17510,15667,0
12426,10000,2,1,1,74,-1,-1,-1,-2,5,-1,3365,3911,5657,4920,4136,7917,965,401,728,923,827,7917,0
12428,150000,2,2,3,44,3,-1,-2,-1,1,6,72401,73952,60257,62534,49878,73573,32112,38598,28523,13684,20379,11822,0
12429,100000,2,2,2,73,-1,-1,5,8,-1,-1,26843,46531,34649,60745,70814,94059,9527,7278,20600,15459,20493,34666,0
12430,80000,2,2,2,55,0,-1,-1,8,0,-1,35891,46549,37658,45996,41016,21696,6167,9733,14988,5244,9763,4420,0
12431,80000,2,1,2,52,2,-1,-1,3,5,1,31196,40951,23606,35201,27746,66460,14147,16342,5988,13839,4561,15120,0
12432,200000,1,2,3,39,-1,-1,-2,0,-1,5,77778,116809,116837,107633,51296,131392,77778,42937,48004,36138,14620,131392,0
12433,80000,2,1,2,58,3,4,-1,4,2,2,48852,38807,61406,29719,22252,38227,18672,5840,61406,3317,3763,4173,1
12434,20000,2,3,1,22,1,6,6,1,0,-1,3735,6811,18521,12000,18238,13844,3735,1201,3157,3784,5629,5066,1
12435,20000,1,2,2,72,0,0,5,3,0,0,10097,17898,16032,6057,12512,3469,2766,5517,1620,1826,3246,835,0
12436,20000,2,2,2,40,-1,2,-1,0,-1,2,12906,6461,14561,7747,3229,7018,3725,6461,7027,4734,1243,7018,0
12437,200000,2,1,1,50,0,-1,-1,-1,-1,3,83630,149651,104030,162610,159686,68174,28302,149651,10458,19447,65304,18528,0
12438,100000,1,2,2,73,8,0,-1,0,0,-1,12629,60090,18640,18440,13200,42691,7808,17636,10875,6867,7987,26104,1
12439,20000,1,2,1,63,5,-1,-2,4,0,-1,9259,5913,9959,13385,9700,6318,2786,2530,2548,1899,3141,927,0
12440,10000,2,3,1,47,-1,2,5,4,5,0,5443,3325,1865,4296,2083,7141,2399,697,1865,1912,323,2281,0
12441,10000,2,2,1,71,8,3,-1,-1,0,-1,2318,1813,1066,7210,9108,1851,280,950,203,3035,9108,837,1
12442,50000,2,2,2,28,-1,0,1,-1,-1,-1,23745,28972,29206,7632,16201,20873,8575,6246,8701,1675,6037,5821,0
12443,150000,2,2,2,63,2,-1,1,2,-1,1,74149,113860,76496,24872,31477,97696,40016,29309,30646,12654,15513,23935,0
12444,50000,2,2,2,54,-1,-1,0,0,-1,-1,21139,9381,34274,24428,28340,19593,6425,4613,12871,11460,14471,7975,0
12445,100000,1,1,2,62,2,-1,6,0,0,-1,47886,43278,68359,70830,25057,49009,22073,22684,21543,44547,7404,13818,0
12446,200000,1,4,1,26,-1,-1,-1,6,4,0,152999,63290,31911,63078,142414,63136,77231,16314,18167,29356,42439,63136,0
12447,30000,2,1,2,33,0,-2,0,2,5,-1,14064,12990,17290,16246,16827,14484,2581,1379,8109,3300,16827,6101,0
12449,300000,2,1,2,52,-1,8,1,0,4,0,63688,253470,54226,147612,66450,179503,23679,115940,25278,53126,66450,49463,0
12450,80000,1,1,2,62,-1,-1,3,3,-1,0,36697,25889,27601,40299,25446,68402,9784,7616,27601,6595,7023,26887,0
12452,500000,1,1,2,56,5,-1,8,3,-1,1,249987,203755,114356,393720,127286,136353,138973,203755,43904,233082,34218,63507,0
12453,20000,2,1,2,45,-1,-1,1,0,-1,-1,8321,8651,11264,7522,20492,3126,8321,3024,5473,2750,5720,615,0
12455,300000,2,1,2,30,-2,0,-2,0,0,3,170373,171966,183902,147471,96233,86680,170373,61121,86064,84173,22967,86680,0
12456,20000,2,2,1,35,5,0,6,1,1,-1,10176,15589,2585,6734,6690,6037,3671,4302,1218,3042,3549,1673,0
12458,80000,1,2,1,23,-1,1,6,-1,-1,3,25812,24310,36637,16556,22604,20856,8448,6941,5503,4002,9291,8869,0
12459,150000,2,2,3,69,0,0,3,6,3,-2,42775,51854,52799,93462,70066,56689,8678,5749,17002,46578,27259,24659,0
12460,50000,2,1,1,68,4,2,3,-1,0,-1,20683,32324,21523,28822,30361,40995,9639,32324,7118,9973,15276,13469,1
12462,30000,1,0,1,40,2,-1,4,-1,1,-1,18377,11528,5130,14229,11876,19203,7024,5329,1633,5785,11876,7065,0
12463,80000,2,2,1,22,-1,0,3,-2,-1,-1,16743,14266,47259,55906,50945,36062,3018,5408,20809,27873,22052,7089,0
12464,100000,1,2,0,27,-1,8,-1,0,0,2,41172,53554,40865,39016,88036,67282,17963,14282,19479,15592,25519,25664,0
12465,20000,2,2,1,25,1,6,1,-2,-1,0,16125,5689,7215,5320,12944,6180,3845,1079,2345,870,2703,1325,1
12466,500000,2,1,2,31,1,2,-1,1,-1,1,211978,206106,170914,251266,195709,408883,75667,48485,22973,251266,195709,81218,1
12467,150000,1,2,1,41,-1,-1,0,-1,-1,0,47233,33657,101770,53898,56003,22585,25597,33657,33869,36816,33660,10280,0
12468,100000,1,2,2,58,0,-2,-1,-1,-1,4,33790,81066,45002,13073,47762,48504,10873,17551,22565,10490,37055,16012,0
12470,50000,1,2,1,70,4,-1,0,0,3,-1,37328,18618,48042,32693,30820,30219,4822,2464,11163,8692,3887,6776,0
12471,30000,1,2,1,62,3,-1,3,-1,3,3,9424,17216,6682,13042,16214,19534,2377,3980,6682,3328,5917,19534,0
12472,50000,1,1,0,64,-1,3,-1,0,1,-1,14770,28450,35551,8935,28500,18761,931,10071,9735,3133,12074,5217,0
12473,20000,2,3,2,41,-1,1,3,4,0,0,6623,18742,11908,11129,8150,9781,2076,6532,5496,11129,3613,9781,0
12474,30000,1,2,2,70,-1,0,-2,0,-1,0,11382,16556,19906,13640,10812,11471,3295,7070,8199,5908,5758,3346,0
12475,50000,2,2,2,29,0,-2,0,2,1,0,13593,23479,23998,13947,28827,30990,7109,10637,4504,13947,2781,5582,0
12476,20000,2,1,2,37,1,1,2,1,0,0,5471,7177,9281,10325,10393,6818,3032,1740,3099,4487,4041,6818,0
12477,50000,1,2,1,41,-1,-1,2,-1,-1,8,26462,25819,16457,18393,23353,40414,26462,4041,6706,6927,8920,16610,0
12478,10000,2,2,1,70,1,0,3,-1,-1,0,6752,6228,5589,2073,5603,3322,3300,1496,1919,1185,3608,1222,1
12479,20000,1,2,1,50,1,-1,-1,-1,0,4,10813,11596,11394,6369,6498,7459,2710,4541,5103,1955,1752,3076,1
12480,80000,1,2,1,58,-1,1,4,4,-1,8,29346,32247,33340,39025,62579,75652,12320,10728,9195,14445,7263,14181,1
12481,10000,2,2,1,37,0,1,2,0,1,0,5569,1774,2676,6416,4179,8324,1952,243,746,2837,762,3761,1
12482,100000,2,1,2,43,-1,0,1,8,1,-1,59624,31375,44222,21930,12999,59006,59624,12768,26509,6428,6539,18482,0
12483,30000,2,2,2,46,2,-1,2,1,5,-1,8337,5453,13076,11181,10129,10416,2230,2220,2255,1195,4162,2199,0
12484,50000,1,2,1,43,0,-1,-1,0,4,6,13528,18576,46509,13824,22528,11559,4305,7529,6401,2512,4542,2901,0
12485,150000,2,3,2,25,-2,5,-1,3,2,4,101295,50684,25268,52730,52545,77001,34081,14345,8949,7967,20562,24242,0
12486,50000,2,1,1,53,1,0,4,0,-1,-1,15244,8557,14281,9499,9694,20873,6921,2803,3334,2847,5882,8872,0
12487,30000,1,2,1,21,3,3,2,-1,2,-1,11841,6096,12615,13458,3934,8467,11841,230,12615,3774,460,3128,1
12490,20000,2,3,1,31,8,3,1,-1,-1,-1,7136,8424,11341,16674,6168,5106,701,2834,4417,8000,1315,1924,1
12491,80000,2,2,1,72,-1,0,-1,2,4,-2,37219,25590,34033,64671,53839,17352,11733,11941,14054,25244,33928,10573,0
12492,20000,2,2,1,30,-1,-1,6,0,2,-1,9074,3678,12486,9827,10657,11866,2535,981,6502,2998,4945,4539,0
12493,50000,2,2,2,67,2,-1,0,-2,0,-1,20048,19247,18156,26926,25005,31678,3563,11272,9700,8232,11727,7365,1
12494,100000,2,1,2,67,-1,-1,2,4,-1,-1,48426,44792,40639,47715,51243,44086,48426,22312,11114,47715,19510,44086,0
12495,50000,2,2,1,71,0,0,-1,-1,-1,-1,5597,17451,14002,16921,16495,21595,2949,10710,6734,8945,16495,10122,0
12496,30000,2,2,1,57,3,0,0,4,2,-2,5965,9976,9333,10330,19654,12220,2279,2918,1441,2345,5848,3901,1
12497,10000,2,2,1,64,-1,-1,4,-1,0,0,3517,7085,7182,3247,8893,3505,1276,3630,606,768,3092,1543,0
12498,50000,1,1,1,66,2,4,0,1,-1,-1,21488,7517,16349,14499,12689,29814,13830,3382,3466,14499,2789,19446,0
12499,200000,2,2,2,44,1,6,1,-1,4,-1,98218,150309,83780,126030,141028,78472,98218,150309,83780,126030,29841,15461,1
12500,150000,2,1,2,55,-2,1,-1,-1,0,-1,15856,71181,37046,71724,44784,42360,8533,36415,9470,43205,22798,18141,0
12501,200000,2,2,1,37,2,-1,5,-1,0,1,75420,130004,97365,79232,39139,150713,37802,38160,37963,79232,10206,80405,0
12502,80000,2,1,1,54,0,-1,1,0,0,4,23270,23050,66376,40744,43486,46091,9767,9786,21738,40744,5174,3531,0
12503,500000,2,3,2,27,3,1,8,3,-1,4,237000,261491,253827,346245,233693,338589,15530,136792,72842,127368,233693,338589,1
12504,100000,2,1,3,61,-1,-1,1,-1,-1,-1,34179,38441,84849,17348,58023,49520,10824,20341,84849,5224,22786,26125,1
12505,30000,2,2,1,62,3,1,-2,1,-1,-1,26750,6795,19300,12202,21180,15257,4469,3287,9141,3055,21180,1985,1
12506,10000,2,1,2,24,-1,0,8,-2,-1,5,5560,4101,3378,4294,5005,8350,5560,1526,1421,1540,870,2315,0
12507,200000,2,2,2,65,3,0,1,-1,-1,-1,62775,66178,86468,49621,62335,72857,26467,44136,9769,13294,39541,42893,1
12508,10000,1,1,2,73,5,8,1,4,0,-1,3982,2575,7014,2759,5292,3308,1790,669,2403,751,2558,1222,1
12509,150000,1,0,1,29,1,2,2,6,-1,0,112419,106208,48090,45967,64409,52677,26748,22735,15444,18089,22039,12181,1
12510,10000,2,3,2,70,0,1,5,1,0,-1,2593,8012,7251,5964,5671,3551,949,2365,2632,5964,2119,775,0
12511,80000,1,5,2,61,-1,3,8,-2,-1,3,23070,54381,21249,24160,48575,27447,7743,16726,4892,9974,26331,8309,1
12512,500000,2,2,1,40,3,-1,-1,-1,4,0,178549,138837,75616,279410,144928,134523,99215,10427,75616,133423,31265,134523,0
12513,100000,1,2,2,37,5,5,-1,2,-1,2,24635,38105,54804,63618,58067,61953,4623,38105,15959,36575,58067,20916,1
12514,20000,2,3,2,22,-2,0,1,-1,2,0,4678,15862,10942,14062,13775,5517,2294,6999,4074,6171,6031,1106,0
12515,50000,2,0,2,44,2,8,1,2,-1,-1,17880,25524,30368,26540,10055,16506,5402,13686,16885,10775,3768,9640,1
12517,20000,2,1,1,47,0,0,0,-1,4,-1,6689,17570,6230,3173,10413,2502,3436,6991,2741,3173,6226,968,0
12518,20000,1,1,1,61,1,-1,-1,5,-1,-1,13725,10552,8718,5374,11621,4807,2631,10552,8718,5374,5905,2178,1
12519,100000,1,2,1,23,4,8,-1,0,-2,0,61765,14301,39137,40665,65052,62914,61765,3814,17640,6324,34876,17453,0
12520,20000,1,2,1,37,0,2,8,-1,-1,2,7267,11134,8980,13061,4083,3744,1464,4162,8980,3185,2020,3744,0
12521,100000,2,2,1,45,0,8,-1,1,5,0,36060,30653,38983,58868,76910,92628,12178,30653,6882,27357,41235,47373,0
12522,20000,1,3,1,31,0,0,4,5,5,-1,8721,11958,14763,17934,9516,7545,964,1488,3153,5623,3257,1372,0
12523,80000,2,3,1,65,-1,-1,-1,-1,0,-1,46855,24604,30917,24626,48499,18068,10740,14034,9344,11175,19557,4230,0
12524,100000,2,1,2,31,-1,-1,0,8,-1,4,29468,40398,23965,64879,46391,29091,8151,17224,12812,14015,19468,29091,0
12525,200000,1,1,2,43,2,-1,-1,1,0,-1,38155,62247,34466,92627,52627,105981,24507,36150,21295,66978,23800,41220,0
12527,30000,1,2,1,48,4,8,0,-1,-1,-1,10737,6268,16695,7789,14811,8133,2075,2798,5373,1836,14811,3559,0
12528,20000,2,3,2,39,-1,-1,8,-1,-1,2,7279,5621,7241,9075,8012,14579,2855,1998,3977,3503,1688,3356,0
12529,150000,2,2,1,32,4,2,1,-1,-1,5,57021,13550,43876,59818,62768,31693,9557,3512,8009,27226,21330,6816,1
12531,50000,2,2,2,63,-2,0,3,-2,1,-1,18339,26156,29510,20881,20199,21626,7721,2171,12119,4993,10010,21626,0
12532,50000,2,2,1,52,3,3,3,-1,3,3,12175,22807,24083,21056,11910,25938,12175,22807,9122,21056,8141,11289,1
12533,200000,2,1,2,44,4,-1,-1,8,-1,0,94011,145611,127721,123511,115900,66611,94011,145611,70702,54049,18958,39518,0
12535,150000,2,2,1,45,1,5,3,-1,-1,-1,59969,47349,44933,63534,73289,48127,20949,17221,28078,22509,9907,18525,1
12536,100000,1,5,1,56,0,2,8,3,4,-1,23032,52465,50988,59796,32696,15299,8502,52465,9582,8758,13284,3124,1
12537,20000,1,2,1,40,4,0,-1,3,-1,3,14586,10476,11311,8474,8053,12264,4803,2251,5605,2696,1530,3906,0
12538,150000,1,1,1,69,-1,-1,0,8,-1,-1,93256,125220,67992,33138,51329,96592,47347,7245,29375,16798,26600,27457,0
12539,50000,2,2,2,65,-1,0,0,3,-1,2,12100,24820,34444,32478,33811,39814,2484,24820,11988,32478,11053,12079,0
12540,50000,1,1,2,71,-1,0,0,3,3,0,21312,26837,35340,16241,17341,23768,10313,13777,11776,2773,3410,23768,0
12541,100000,1,1,2,49,-1,-1,3,-1,-1,-1,61997,63723,15964,45602,76634,34165,31303,22089,10220,15526,45179,11110,0
12542,10000,1,2,1,30,-1,-1,-1,8,3,6,1915,3301,9363,1884,3631,7537,146,857,2674,1080,1906,2819,0
12543,50000,2,2,2,24,6,-1,-1,2,0,-1,15613,22206,15347,41696,25855,19519,7609,22206,7254,28168,9635,11819,0
12545,20000,1,3,3,68,8,3,4,-2,4,-1,11434,13347,9061,6698,8256,7069,3824,1768,3269,2615,8256,7069,0
12546,50000,2,2,2,59,-1,0,-1,2,-1,-1,12743,20826,28176,25030,20713,17763,2673,6153,6437,5505,20713,6485,0
12547,20000,1,2,1,23,-1,5,0,4,4,-1,9681,10710,7553,12719,7786,11555,4487,6275,1492,4213,3583,7327,0
12548,50000,1,2,1,26,0,-1,-1,-1,0,4,47628,32328,32018,21903,43694,26867,16364,15345,32018,2332,14438,7557,0
12550,30000,2,5,1,65,2,-1,-2,1,-1,-1,11434,8927,14101,4530,18276,11622,3458,1944,4707,641,18276,3133,0
12551,100000,2,2,2,50,3,4,1,-1,3,-1,39482,32796,57094,36786,40624,58936,13979,12839,11693,36786,13331,15565,1
12552,30000,2,2,3,25,8,-1,-2,4,3,-1,8219,10933,22705,19990,22283,12414,2127,5557,10971,19990,3733,5233,0
12553,50000,2,2,2,46,-1,0,-2,-1,1,5,18113,22214,11250,17275,28539,21578,8045,9235,11250,4734,7572,10004,0
12554,20000,1,3,2,31,0,-2,-1,6,5,-2,8175,9259,11562,3537,5407,9131,3049,3762,5199,3537,1931,9131,0
12555,50000,2,1,2,34,-1,0,-2,-1,-1,-1,38737,20413,26221,25340,29672,21111,9849,11249,26221,16788,7135,6872,0
12561,50000,1,2,1,67,-1,6,-2,-1,-2,3,40028,10784,21290,31619,18689,21857,11098,677,5717,7123,10018,10497,0
12563,30000,2,2,3,28,-1,-1,-1,-2,1,-1,15590,15339,12453,20317,12500,11505,8226,15339,12453,20317,4769,3592,0
12564,10000,2,2,2,73,-2,0,1,-1,1,2,4570,3382,9358,5535,2060,5761,1081,801,5784,1845,784,2989,0
12566,50000,1,3,2,59,6,5,-2,1,8,0,23042,9795,26503,19522,10024,25436,11065,5518,9471,11971,3696,25436,0
12567,50000,1,3,2,58,0,3,3,6,0,-1,12231,16584,37902,16569,23095,38540,5760,5725,14205,5606,5341,10823,1
